match_id,player_slot,account_id,hero_id,leaver_status,rank_tier,is_anonymous,run_id
8912751354,3,1688331232,69,0,23.0,False,eu_500
8912751354,4,166514189,18,0,24.0,False,eu_500
8912751354,128,179206211,27,0,32.0,False,eu_500
8912751354,129,138342758,70,0,31.0,False,eu_500
8912751354,130,367275319,50,0,33.0,False,eu_500
8912751354,131,16515946,104,0,25.0,False,eu_500
8912751354,132,84672569,63,0,23.0,False,eu_500
8912751358,0,93195155,45,0,53.0,False,eu_500
8912751358,1,299437271,84,1,62.0,False,eu_500
8912751358,2,117574956,85,0,61.0,False,eu_500
8912751358,3,334893710,6,0,65.0,False,eu_500
8912751358,4,1247899180,64,0,55.0,False,eu_500
8912751358,128,123936198,102,0,63.0,False,eu_500
8912751358,129,1690304493,19,0,65.0,False,eu_500
8912751358,130,161546673,100,0,54.0,False,eu_500
8912751358,131,1573346638,128,0,54.0,False,eu_500
8912751358,132,1097346959,74,0,61.0,False,eu_500
8912751373,0,493909245,36,0,31.0,False,eu_500
8912751373,1,287420594,137,0,63.0,False,eu_500
8912751373,2,446922892,64,0,54.0,False,eu_500
8912751373,3,812919699,113,0,25.0,False,eu_500
8912751373,4,309109277,93,0,42.0,False,eu_500
8912751373,128,1603134991,54,0,53.0,False,eu_500
8912751373,129,1217245637,34,0,35.0,False,eu_500
8912751373,130,1042093190,2,1,35.0,False,eu_500
8912751373,131,996392352,40,0,62.0,False,eu_500
8912751373,132,65395938,27,1,,False,eu_500
8912751384,0,1277376864,102,0,31.0,False,eu_500
8912751384,1,1151607789,105,0,25.0,False,eu_500
8912751384,2,927307280,44,0,15.0,False,eu_500
8912751384,3,1618495453,30,0,13.0,False,eu_500
8912751384,4,384658499,20,0,23.0,False,eu_500
8912751384,128,1646981377,74,0,31.0,False,eu_500
8912751384,129,114419390,26,0,22.0,False,eu_500
8912751384,130,1025776343,84,0,22.0,False,eu_500
8912751384,131,1017195430,83,0,31.0,False,eu_500
8912751384,132,1703768462,6,0,25.0,False,eu_500
8912751393,0,339515232,28,0,41.0,False,eu_500
8912751393,1,1099907768,105,0,31.0,False,eu_500
8912751393,2,1838250656,34,0,43.0,False,eu_500
8912751393,3,452865139,89,0,41.0,False,eu_500
8912751393,4,745591236,33,0,44.0,False,eu_500
8912751393,128,251265304,72,0,42.0,False,eu_500
8912751393,129,255116255,14,0,41.0,False,eu_500
8912751393,130,75580698,1,0,43.0,False,eu_500
8912751393,131,865687215,25,0,45.0,False,eu_500
8912751393,132,1627708692,26,0,34.0,False,eu_500
8912751434,0,319582267,67,0,64.0,False,eu_500
8912751434,1,181137946,83,0,64.0,False,eu_500
8912751434,2,155156792,37,0,64.0,False,eu_500
8912751434,3,969881028,25,0,65.0,False,eu_500
8912751434,4,37260599,29,1,65.0,False,eu_500
8912751434,128,844881020,73,0,64.0,False,eu_500
8912751434,129,205921528,54,0,63.0,False,eu_500
8912751434,130,345723607,76,0,71.0,False,eu_500
8912751434,131,41790473,30,0,63.0,False,eu_500
8912751434,132,115841119,108,0,64.0,False,eu_500
8912751438,0,1622456100,12,0,80.0,False,eu_500
8912751438,1,1583211954,126,0,43.0,False,eu_500
8912751438,2,1230896820,121,0,53.0,False,eu_500
8912751438,3,1486228434,33,0,51.0,False,eu_500
8912751438,4,1600140388,14,0,74.0,False,eu_500
8912751438,128,828174214,155,0,64.0,False,eu_500
8912751438,129,185574855,106,0,62.0,False,eu_500
8912751438,130,1256951,67,0,65.0,False,eu_500
8912751438,131,161292793,55,0,53.0,False,eu_500
8912751438,132,230812705,111,0,71.0,False,eu_500
8912751441,0,182641347,110,0,53.0,False,eu_500
8912751441,1,15739651,81,0,52.0,False,eu_500
8912751441,2,435499685,112,0,52.0,False,eu_500
8912751441,3,597928034,86,0,45.0,False,eu_500
8912751441,4,97761911,41,0,54.0,False,eu_500
8912751441,128,889514310,101,0,52.0,False,eu_500
8912751441,129,745365119,104,0,43.0,False,eu_500
8912751441,130,1133607470,123,0,53.0,False,eu_500
8912751441,131,131944657,71,0,52.0,False,eu_500
8912751441,132,342454005,8,0,52.0,False,eu_500
8912751450,0,249858896,20,0,65.0,False,eu_500
8912751450,1,228585918,85,0,63.0,False,eu_500
8912751450,2,1235042223,98,0,62.0,False,eu_500
8912751450,3,1110868803,68,0,54.0,False,eu_500
8912751450,4,203571218,23,1,52.0,False,eu_500
